npsn,name,jenjang,provinsi,kabupaten,kecamatan,provinceCode,regencyCode,districtCode
20101620,SMAN 33 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Cengkareng,010000,016200,016207
20104412,SMAS DHARMA JAYA,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,010000,016200,016204
20104427,SMAS KRISTEN KALAM KUDUS,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Taman Sari,010000,016200,016206
20101583,SMAN 96 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Cengkareng,010000,016200,016207
20101339,SMAS BAPTIS CENGKARENG INDAH,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Cengkareng,010000,016200,016207
20101346,SMAS KRISTEN PANCARAN BERKAT,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,010000,016200,016204
20101173,SMAS 1 BARUNAWATI,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Palmerah,010000,016200,016203
20101327,SMAS 3 KALAM KUDUS,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Kebon Jeruk,010000,016200,016202
20101614,SMAS SANTO LEO,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Taman Sari,010000,016200,016206
20101323,SMAS PADINDI,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Kali Deres,010000,016200,016208
20104419,SMAS KRISTEN TIARA KASIH,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Kali Deres,010000,016200,016208
69829193,SMA KRISTEN KASIH KEMULIAAN,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Kali Deres,010000,016200,016208
20101587,SMAN 84 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Kali Deres,010000,016200,016208
20101326,SMA MUHAMMADIYAH 13 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,010000,016200,016204
20104407,SMAS BUKIT SION,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Kembangan,010000,016200,016201
20104434,SMAS NASIONAL NUSANTARA,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Cengkareng,010000,016200,016207
20101623,SMAN 19 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Tambora,010000,016200,016205
20101631,SMAS SANTO ANDREAS,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Kebon Jeruk,010000,016200,016202
20107297,SMAS FATAHILLAH JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pancoran,010000,016300,016308
20101626,SMAN 112 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Kembangan,010000,016200,016201
20101334,SMAS BUDI MURNI 2,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Kebon Jeruk,010000,016200,016202
20107293,SMAS DELIMA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Mampang Prapatan,010000,016300,016307
69816348,SMA KATOLIK LIA STEPHANIE,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Kali Deres,010000,016200,016208
20101331,SMAS CAKRA BUANA,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Kali Deres,010000,016200,016208
20101625,SMAN 16 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Palmerah,010000,016200,016203
20107331,SMAS SULUH JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pasar Minggu,010000,016300,016302
20104432,SMAS KATOLIK SANG TIMUR,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Kebon Jeruk,010000,016200,016202
20101350,SMAS HARAPAN JAYA,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Cengkareng,010000,016200,016207
20101606,SMAS TUNAS HARAPAN,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,010000,016200,016204
20101354,SMAS FAJRUL ISLAM,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Kali Deres,010000,016200,016208
20101619,SMAS 1 YADIKA,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,010000,016200,016204
20101629,SMAS 5 YADIKA,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Kembangan,010000,016200,016201
20107299,SMAS GONZAGA JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pasar Minggu,010000,016300,016302
20101306,SMAS 1 KRISTEN BPK PENABUR,SMA,D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,010000,016200,016204
20107320,SMAN 79 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Setia Budi,010000,016300,016310
20107280,SMAS BAKTI IDHATA JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Cilandak,010000,016300,016303
20177916,SMAS LENTERA INDONESIA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,010000,016300,016305
20102564,SMAN 87 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pesanggrahan,010000,016300,016304
20107322,SMAS PANGUDI LUHUR JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Baru,010000,016300,016306
20102563,SMAN 90 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pesanggrahan,010000,016300,016304
20107313,SMA LABSCHOOL KEBAYORAN,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Baru,010000,016300,016306
20109516,SMAS IIHS,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Setia Budi,010000,016300,016310
20107301,SMAS HARNASTO INSTITUT JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,010000,016300,016305
20107342,SMAS YMIK 2 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Tebet,010000,016300,016309
20102216,SMAN 3 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Setia Budi,010000,016300,016310
20107314,SMA MUHAMMADIYAH 3 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Baru,010000,016300,016306
20102213,SMAN 37 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Tebet,010000,016300,016309
20107311,SMA KEMALA BHAYANGKARI 1,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pasar Minggu,010000,016300,016302
20102576,SMAN RAGUNAN JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pasar Minggu,010000,016300,016302
20102574,SMAN 6 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Baru,010000,016300,016306
20107303,SMAS ISLAM HARAPAN IBU,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,010000,016300,016305
20107338,SMAS YAPERJASA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,010000,016300,016301
20107291,SMAS DARUL MAARIF JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Cilandak,010000,016300,016303
20107286,SMAS BUDI WALUYO JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Baru,010000,016300,016306
20102573,SMAN 60 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Mampang Prapatan,010000,016300,016307
20102570,SMAN 70 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Baru,010000,016300,016306
20102571,SMAN 66 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Cilandak,010000,016300,016303
20107318,SMAS MUTTAQIEN JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Tebet,010000,016300,016309
20107336,SMAS TRIGUNA JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Baru,010000,016300,016306
20107319,SMAN 28 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pasar Minggu,010000,016300,016302
20107274,SMAS 17 AGUSTUS 45 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Tebet,010000,016300,016309
20107281,SMAS BAKTI MULYA 400,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,010000,016300,016305
20102569,SMAN 74 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,010000,016300,016305
20102575,SMAN 55 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pancoran,010000,016300,016308
20107327,SMAS PSKD 4 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Baru,010000,016300,016306
20107279,SMAS ISLAM AS SYAFIIYAH 01 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Tebet,010000,016300,016309
20107287,SMA BUNDA KANDUNG JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pasar Minggu,010000,016300,016302
20107323,SMAS PATTIMURA JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,010000,016300,016301
20107289,SMA CHARITAS,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Cilandak,010000,016300,016303
20102568,SMAN 8 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Tebet,010000,016300,016309
20107326,SMAS PGRI 3 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Cilandak,010000,016300,016303
20107298,SMAS GITTA KIRTTI 3 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Baru,010000,016300,016306
20107315,SMAS MUHAMMADIYAH 18 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,010000,016300,016305
20107285,SMAS BOROBUDUR JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pasar Minggu,010000,016300,016302
20107295,SMAS DHARMA KARYA JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Baru,010000,016300,016306
20102219,SMAN 109 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,010000,016300,016301
20107308,SMAS KARTIKA X-1,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pesanggrahan,010000,016300,016304
20102214,SMAN 34 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Cilandak,010000,016300,016303
20107340,SMAS YASPORBI 1 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Tebet,010000,016300,016309
20107334,SMA TARAKANITA 1 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Baru,010000,016300,016306
20102566,SMAN 82 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Baru,010000,016300,016306
20107305,SMA ISLAM AL-AZHAR 2 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pasar Minggu,010000,016300,016302
20102230,SMAN 108 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pesanggrahan,010000,016300,016304
20107328,SMAS PURNAMA JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Baru,010000,016300,016306
20102217,SMAN 29 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,010000,016300,016305
69883506,SMA GARUDA CENDEKIA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Mampang Prapatan,010000,016300,016307
20102218,SMAN 26 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Tebet,010000,016300,016309
20107300,SMAS HANG TUAH 1 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,010000,016300,016305
20102231,SMAK TIRTAMARTA - BPK PENABUR,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,010000,016300,016305
20107284,SMA AL-KAUTSAR,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Baru,010000,016300,016306
20107288,SMA CENDERAWASIH 1,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Cilandak,010000,016300,016303
69949830,SMA SAMPOERNA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pancoran,010000,016300,016308
20107309,SMAS KARTIKA VIII-1 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,010000,016300,016301
20107275,SMAS 28 OKTOBER 1928,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Mampang Prapatan,010000,016300,016307
20102212,SMAN 38 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,010000,016300,016301
20107325,SMAS PERG CIKINI JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pancoran,010000,016300,016308
20107312,SMAS KHARISMAWITA JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,010000,016300,016301
20107304,SMAS ISLAM AL-AZHAR 1 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Baru,010000,016300,016306
20102211,SMAN 43 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Setia Budi,010000,016300,016310
20107306,SMAS ISLAM AL-AZHAR 3 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Baru,010000,016300,016306
20102562,SMAN 97 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,010000,016300,016301
20102210,SMAN 46 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Baru,010000,016300,016306
20107276,SMAS AL AZHAR SYIFA BUDI,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Mampang Prapatan,010000,016300,016307
20107307,SMAS ISLAM AL-KHOLIDIN JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Baru,010000,016300,016306
20107330,SMAS SERUNI DON BOSCO,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Cilandak,010000,016300,016303
20102592,SMAN 49 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,010000,016300,016301
20102193,SMAN 47 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,010000,016300,016305
20107294,SMAS DEWI SARTIKA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Tebet,010000,016300,016309
69935208,SMA ISLAM AL JABR,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Cilandak,010000,016300,016303
20107310,SMAS KELUARGA WIDURI JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Cilandak,010000,016300,016303
20109524,SMA PERGURUAN RAKYAT 1 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,010000,016300,016301
20107302,SMAS IS AVICENA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Jagakarsa,010000,016300,016301
20102572,SMAN 63 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pesanggrahan,010000,016300,016304
20102565,SMAN 86 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pesanggrahan,010000,016300,016304
20107317,SMAS MUHAMMADIYAH 5 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Tebet,010000,016300,016309
20107292,SMAS DARUNNAJAH,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pesanggrahan,010000,016300,016304
20107277,SMAS AL IZHAR JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Cilandak,010000,016300,016303
20112406,SMAS PLUS KHADIJAH,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Cilandak,010000,016300,016303
20103182,SMAS PGRI 4 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Cipayung,010000,016400,016403
20102215,SMAN 32 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,010000,016300,016305
20107332,SMAS SUMBANGSIH JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Pasar Minggu,010000,016300,016302
20107278,SMAS ASISI JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Selatan,Tebet,010000,016300,016309
20103240,SMAS BPS&K I,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Duren Sawit,010000,016400,016407
20103428,SMAS AL GHURABAA JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Pulo Gadung,010000,016400,016409
20103257,SMAN 98 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,010000,016400,016401
20103305,SMAN 64 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Cipayung,010000,016400,016403
20112282,SMAS CHARTAR BUANA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Ciracas,010000,016400,016402
20103223,SMAS LABSCHOOL JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Pulo Gadung,010000,016400,016409
20177806,SMA TARUNA PERSADA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,010000,016400,016401
20103309,SMAN 58 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Ciracas,010000,016400,016402
20103224,SMAS KRISTEN BERKAT JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,010000,016400,016406
69772648,SMAS LAKESIDE MONTESSORI,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Ciracas,010000,016400,016402
20103212,SMAS CAHAYA SAKTI JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,010000,016400,016406
20103241,SMAS YAKE JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,010000,016400,016406
20103424,SMAS ARENA SISWA 2,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Matraman,010000,016400,016410
20103171,SMAS PGRI 24 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Cipayung,010000,016400,016403
20103256,SMAN 99 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Ciracas,010000,016400,016402
20103291,SMAN 104 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,010000,016400,016401
20103235,SMAS AL QUDWAH,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Cakung,010000,016400,016408
20103313,SMAN 50 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,010000,016400,016406
20103281,SMAN 31 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Matraman,010000,016400,016410
20107590,SMAS TRAMPIL 1 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Makasar,010000,016400,016404
20103278,SMAN 91 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Duren Sawit,010000,016400,016407
20107199,SMAS PRATAMA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Ciracas,010000,016400,016402
20103311,SMAN 53 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,010000,016400,016406
20107193,SMAS KATOLIK NUSA MELATI,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Cipayung,010000,016400,016403
20109933,SMAN UNGGULAN M.H. THAMRIN,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Cipayung,010000,016400,016403
20103214,SMAS BUDHI WARMAN 2,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,010000,016400,016401
20107191,SMAS IT AL HALIMIYAH JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Duren Sawit,010000,016400,016407
20103302,SMAN 76 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Cakung,010000,016400,016408
20103203,SMAS DON BOSCO 2 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Pulo Gadung,010000,016400,016409
20103166,SMAS PERGURUAN RAKYAT 2 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Duren Sawit,010000,016400,016407
20103229,SMAS JAKARTA RAYA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Ciracas,010000,016400,016402
20103167,SMAS PERGURUAN RAKYAT 3 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Duren Sawit,010000,016400,016407
20103304,SMAN 67 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Makasar,010000,016400,016404
20103185,SMAS WIJAYA KUSUMA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Ciracas,010000,016400,016402
20103187,SMAS VILLA MAS JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Pulo Gadung,010000,016400,016409
20107194,SMAS NAHDLATUL WATHAN,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Cakung,010000,016400,016408
20103174,SMAS PELITA TIGA NO 3 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Pulo Gadung,010000,016400,016409
20103279,SMAN 9 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Makasar,010000,016400,016404
20103283,SMAN 21 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Pulo Gadung,010000,016400,016409
20103289,SMAN 106 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,010000,016400,016401
20107187,SMAS AL FALAH,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Ciracas,010000,016400,016402
20109491,SMAS ISLAM AL-MARUF,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Ciracas,010000,016400,016402
20107589,SMAS GLOBAL ISLAMIC SCHOOL,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Kramat Jati,010000,016400,016405
20103204,SMAS DIPONEGORO 2 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Cakung,010000,016400,016408
20103294,SMAN 100 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,010000,016400,016406
20103299,SMAN 89 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Cakung,010000,016400,016408
20103306,SMAN 62 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Kramat Jati,010000,016400,016405
20103301,SMAN 81 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Makasar,010000,016400,016404
69948476,SMA PERGURUAN ADVENT XV,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Ciracas,010000,016400,016402
20103288,SMAN 107 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Cakung,010000,016400,016408
20103316,SMAS BINA PANGUDI LUHUR JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Matraman,010000,016400,016410
20103173,SMAS PEMBANGUNAN 3 JATINEGARA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Cakung,010000,016400,016408
20103258,SMAN 93 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Kramat Jati,010000,016400,016405
20271471,SMA IT DARUL QUR AN,SMA,Jawa Barat,Kab. Bogor,Gunung Sindur,020000,020500,020525
20103308,SMAN 59 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Duren Sawit,010000,016400,016407
20103195,SMAS SAPTA KHARISMA JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Cakung,010000,016400,016408
20103191,SMAS TRISOKO JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Kramat Jati,010000,016400,016405
20103300,SMAN 88 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,010000,016400,016401
20103170,SMAS PGRI 10 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Cakung,010000,016400,016408
20103295,SMAS YP IPPI JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Cakung,010000,016400,016408
20103296,SMAN 39 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,010000,016400,016401
20103227,SMA KAPIN,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Duren Sawit,010000,016400,016407
20200603,SMAN 1 CITEUREUP,SMA,Jawa Barat,Kab. Bogor,Citeureup,020000,020500,020520
20103206,SMAS DIAN PERSADA JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Pulo Gadung,010000,016400,016409
69757497,SMAS AL KAUTSAR,SMA,Jawa Barat,Kab. Bogor,Parungpanjang,020000,020500,020530
20103297,SMAN 42 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Makasar,010000,016400,016404
20103220,SMAS FRANSISKUS 2 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Pulo Gadung,010000,016400,016409
20103180,SMAS MUHAMMADIYAH 23 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Duren Sawit,010000,016400,016407
20268950,SMAS NURUL HIKMAH,SMA,Jawa Barat,Kab. Bogor,Cibinong,020000,020500,020521
20103197,SMAS ST ANTONIUS JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,010000,016400,016406
20103426,SMAS ANGKASA 1 H PERDANAKUSUMA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Makasar,010000,016400,016404
20103285,SMAN 12 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Duren Sawit,010000,016400,016407
20103176,SMAS PANGUDI RAHAYU,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Pasar Rebo,010000,016400,016401
20232409,SMAS YAPIDA,SMA,Jawa Barat,Kab. Bogor,Gunungputri,020000,020500,020519
20107591,SMAS TRAMPIL 2 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Kramat Jati,010000,016400,016405
20103215,SMAS BUDHI WARMAN 1,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Kramat Jati,010000,016400,016405
20103192,SMA TELADAN 1 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Ciracas,010000,016400,016402
20103430,SMAS PSKD II JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Matraman,010000,016400,016410
20103290,SMAN 105 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Ciracas,010000,016400,016402
20103181,SMAS MUHAMMADIYAH 12 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Matraman,010000,016400,016410
69955414,SMA EMIISc Jakarta,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Kramat Jati,010000,016400,016405
20103208,SMAS DEWI SARTIKA YBW JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Jatinegara,010000,016400,016406
20200604,SMAN 1 TAMANSARI,SMA,Jawa Barat,Kab. Bogor,Tamansari,020000,020500,020531
20103298,SMAN 44 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Duren Sawit,010000,016400,016407
20103314,SMAN 48 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Makasar,010000,016400,016404
20103189,SMAS USWATUN HASANAH JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Makasar,010000,016400,016404
20103183,SMAS PKP,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Ciracas,010000,016400,016402
20103202,SMAS MUHAMMADIYAH 11 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Pulo Gadung,010000,016400,016409
20103312,SMAN 51 JAKARTA,SMA,D.K.I. Jakarta,Kota Jakarta Timur,Kramat Jati,010000,016400,016405
